DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub,medsiglik,medtaulik,maxlik,taumaxlik,sigmaxlik
4023246,1855.21084282,892.684818358,2875.20794647,0.00337372578953,0.00250161184289,0.00459711327909,147.4140855,150.095332978,150.660908212,1801.17378641,0.00249088034531
4024683,1491.65281821,809.719593566,2207.98958467,0.0084666843407,0.00706188979227,0.0102569931698,135.582566589,133.693392391,136.058470193,1176.39543977,0.00752904645294
4024726,75.0366121128,21.1115563711,443.673474517,0.0144008050698,0.00917359718604,0.0244384734408,32.0885059946,33.574820222,35.3374630039,44.8319781277,0.0110172008049
4024948,1740.39087645,1039.54536009,2320.66079705,0.00418103476648,0.00334265963818,0.00530453529116,152.481476804,152.97851001,153.913295275,2238.44317329,0.00335995446332
4025002,1187.79276583,480.246231762,2538.0682014,0.0187541062727,0.0157249911446,0.0223429219878,104.515542901,103.585091509,105.359083989,384.571789283,0.0191984842698
4025679,1162.78458946,493.228680137,2464.41805133,0.0101034775947,0.00864933219683,0.0118249322225,164.385250336,163.240579921,166.60400025,526.645677334,0.00930059580626
4025801,1834.23711374,1025.63779513,2776.68208047,0.00917821591791,0.0079693319851,0.0107964565446,164.371950902,164.261850323,165.75224329,1172.38942434,0.0084998609177
4026307,1321.94872345,493.783419207,2522.54054064,0.00828136011856,0.00651122563956,0.0106171979003,115.344266862,116.763100575,117.64639931,435.064932704,0.00840236687493
4027095,1985.90126801,1067.86898442,2881.66047633,0.00652732141589,0.00512002880501,0.00860688393017,107.377394312,108.662153903,109.935878319,1995.43314824,0.00501309783925
4027565,1050.4990257,413.591608649,2350.09489577,0.00935687687827,0.0080302822094,0.010990362557,147.352933316,147.394435927,149.472400021,410.572417137,0.00945417634352
4027643,1035.41139047,392.420596004,2393.33387475,0.0103046141131,0.00791743110586,0.0134050469853,116.487687569,114.981975814,118.480047099,399.021967534,0.00948236635473
4027727,1806.69936049,940.26735969,2757.92381277,0.00491989658912,0.00410696687493,0.00598109349964,160.854306071,160.307241982,161.015034939,1396.73893084,0.00450553763632
4027903,1249.82363523,560.276407277,2553.83587472,0.0148824554394,0.0127935894248,0.0173759136759,118.684064951,120.614791782,121.32218308,457.319601362,0.0148860832172
4028438,1261.82847244,531.289055047,2508.53247658,0.0109070620155,0.00946709756382,0.0126825251103,140.594139076,142.096121041,144.433798103,537.695171469,0.0108471529414
4029826,1037.41931881,412.496806726,2329.63858324,0.0118242196448,0.00962435062687,0.0144401801085,133.137086247,130.981371744,133.479281681,407.448090601,0.0112014814777
4030894,1060.75312617,393.529777649,2430.50401089,0.0109916358981,0.0093846722978,0.0129565345052,157.481196453,155.883186001,158.86412097,318.676170067,0.0112083066296
4031238,1024.61277237,419.16100179,2364.4085609,0.0122836582899,0.0105516624377,0.014386360071,146.126082994,149.087179929,150.082240635,409.036707152,0.0118900779248
4032464,493.072430882,181.426251695,1826.89031333,0.0180784042596,0.0142021099685,0.0227750848235,91.8664973121,95.9470885929,97.9851303458,369.926779637,0.0145374162866
4033104,1004.00818005,396.145903299,2283.71918142,0.00996964270349,0.0084892941497,0.0116595502795,155.230483027,154.20438045,156.179129049,362.64516932,0.00948849055548
4033315,572.672851426,209.769599668,1773.45343407,0.0191642843658,0.0156638349833,0.0233645411607,104.714503974,107.03200948,108.06881792,260.868626738,0.0181687290435
4033354,1497.63205639,784.086242258,2210.66611621,0.0064211792322,0.00538110366656,0.00784097469666,145.546059697,143.516848801,146.006733425,1218.64025456,0.00576225338348
4033399,550.698103726,182.550560162,1940.60550993,0.0114418263807,0.00877313895889,0.0148001835032,121.484815059,123.391063318,124.759194418,219.123166096,0.0100440750859
4034347,1180.76991612,485.637488045,2428.17392275,0.0115362836332,0.00899663164897,0.0150626609903,132.362345406,133.138912977,134.430564503,678.063831556,0.00900023310889
4034348,314.61511784,133.878903052,1587.50309938,0.0131894681073,0.0113054158503,0.015628110725,152.783659394,157.928535802,160.265100161,130.061601306,0.0132997235007
4034532,802.034085442,278.824570186,2178.19526803,0.00867921460889,0.00695033339411,0.0108394525925,140.720225431,140.06867939,142.147630627,253.533117095,0.0090214084939
4035105,787.52156287,286.895363448,2111.22934997,0.007964307977,0.0063410468026,0.0103879441713,189.038499617,189.445131289,196.221534596,308.543861212,0.00739334600894
4035209,1812.1812351,900.623008307,2801.82828234,0.00500304379851,0.00424612537058,0.00591296698589,178.102273965,177.240778414,178.775033311,981.460786537,0.00483655882566
4035478,275.913837435,101.921424571,1134.42550541,0.0200344422109,0.016428573363,0.0248541686135,236.62265064,239.656130572,242.691605294,201.39238094,0.0188479299221
4035495,1944.72937445,1007.91560236,2852.82698571,0.0108929899722,0.00897710601702,0.0132214037457,125.332705943,124.995502375,126.62158785,1451.22298636,0.00993057049867
4035501,1381.34123691,563.660563035,2602.78670625,0.0114694387507,0.00969631735181,0.0136971629068,136.078725283,137.812134587,138.623194491,502.185458714,0.0110944522701
4035811,1590.57905113,778.195927031,2765.11801863,0.0180892892877,0.0161456149,0.0204617980528,114.302525143,116.390527455,116.773232082,735.092667015,0.0182093206486
4035853,1460.19224224,580.980264729,2649.80444251,0.00841341693745,0.0067448954632,0.0104544698855,123.100804261,122.213983163,124.340030251,553.174951896,0.0082680973038
4036113,1834.26335721,883.449453746,2843.10844493,0.00479143170999,0.00389374949922,0.00615599374119,138.504151171,138.829508859,139.109519113,1314.2213821,0.00455504259945
4036126,352.163428715,137.77572673,1397.41374946,0.0115357130625,0.00965298486371,0.0140274067083,151.194612844,149.217556478,151.227105138,160.394031434,0.0113086253099
4036159,306.621332375,150.399526082,997.07832357,0.0132481081123,0.01126796506,0.0156496122798,132.073888598,135.455041576,136.57401817,142.183811451,0.0141132702861
4036293,2594.00000972,1849.87828406,3126.56409675,0.00947115311984,0.00842168269329,0.0107433607917,155.299418919,156.802650255,158.688593719,3235.47679775,0.00933136647499
4036521,1699.95356535,835.640628886,2756.15933131,0.0103250073288,0.00884611714345,0.0120253755782,301.418928356,299.856842295,304.87658503,787.250664844,0.00971748077566
4036557,1834.61565035,985.307880129,2823.17249018,0.0048153789239,0.00401998346515,0.00581474933163,188.554623881,188.91003617,189.087110075,1319.49800376,0.00430125687236
4036771,532.865306118,177.716859139,1860.58674032,0.013150504933,0.0109103786488,0.0159568707076,130.540078056,130.198200687,133.631790019,139.157133128,0.0144847790586
4036966,1184.05774129,468.295072113,2483.68551126,0.00899897175353,0.00741806405699,0.0109384179847,136.988493478,137.106687137,138.301342952,435.86049446,0.00862400704325
4037861,1736.67478349,896.659549529,2764.68826893,0.0110980148853,0.00961870256978,0.0128845859168,129.117875391,128.6268151,129.337599284,988.997208245,0.0106615580215
4038725,2047.72841873,1179.80802227,2913.50017751,0.0127143125767,0.0110084720885,0.0148392269649,143.087863489,140.707428122,143.899504544,1687.04132334,0.011661108998
4038992,1582.43778302,775.38008955,2671.88598708,0.0112158218462,0.00955164179285,0.0132229523368,142.077896099,140.224801669,142.759090201,655.111594702,0.0111831872585
4039215,1591.98449855,743.707511544,2669.62426248,0.0135769366468,0.0118053088144,0.015757326349,144.724512204,145.081579575,146.472990211,593.297430304,0.0140289340414
4039273,2.29237975274,0.324160147706,6.011880568,0.0937655720812,0.0562303583598,0.249762501456,101.207673308,100.072914369,103.828558143,14.6654218876,0.030079392081
4039521,537.966556654,183.41852967,1868.39984732,0.00465822039827,0.0035865823693,0.00622435805641,172.187799331,177.79768436,178.469279083,272.260802595,0.00404681559619
4040068,934.081351226,327.768420338,2362.89792052,0.0153328662006,0.0131027768922,0.0179313771899,117.452827056,117.80320416,120.098954839,277.446029584,0.0153017814311
4040218,2172.47360576,1277.05146267,2943.9538832,0.00854394114533,0.00717306434132,0.0102308311977,162.221956835,159.057399839,162.478837786,2790.92188459,0.00756172042625
4040758,792.912945886,307.176137839,2141.98507582,0.0131386138341,0.0112320625875,0.015391041652,129.239302833,127.973739618,131.46202999,239.423260643,0.0136855627795
4041069,2041.60273222,1191.73106366,2874.86136852,0.0104919597823,0.00895433440809,0.0123113817281,148.200957675,149.049503757,150.528074527,1977.23516678,0.00949188692375
4041174,567.726590615,214.76784703,1886.95789216,0.0134878082691,0.011308249089,0.0162600477242,136.76982744,136.858787852,138.86213139,204.095751774,0.0143810659005
4041264,84.9114322772,27.5344277767,484.785029824,0.00794096111511,0.00462718432858,0.0129969995121,115.582065837,116.9637271,118.448784803,44.9040328164,0.00840132884742
4041292,42.0592663592,13.7723908729,138.630268893,0.0191038832616,0.0135447053406,0.0307955728928,234.008937794,236.74804489,236.890726161,51.6576651206,0.0157031725105
4041299,1766.98722188,922.029006267,2797.06099136,0.0131829663563,0.0114496334116,0.0151365477779,132.901134442,132.857135386,133.46739029,949.508728116,0.0132538157474
4041620,1738.48236149,886.091071689,2772.12250941,0.0131010793803,0.0111223930764,0.0156480344943,118.491664959,114.433062055,119.66621333,1171.08030842,0.0126464579013
4041791,1842.88799452,884.781312978,2848.8880707,0.0122646455786,0.0095655580925,0.0156642368674,113.403738106,108.306502654,114.830706093,2397.75666157,0.0086806325247
4041922,637.156187026,178.004665086,2010.08897406,0.0129205626817,0.00932312007945,0.019323829271,24.4010031904,25.4843620509,27.3006543322,260.270237844,0.011227116031
4042118,283.856691081,117.31384666,1111.88853627,0.0167165127385,0.0141471522809,0.0205336436994,135.742581603,137.597621203,138.933520183,138.563859965,0.0160347411305
4042264,1679.90252874,840.443182974,2698.00418949,0.0132669271349,0.0111582255174,0.015962778362,129.399607129,129.356634461,129.974654541,906.756841801,0.0124512400887
4042315,618.347672689,212.039085648,1926.02032915,0.00716558485918,0.00586647571527,0.00893597743372,132.684479994,132.108283938,134.901713084,172.225269107,0.00788914953768
4042539,2033.00123067,1189.17575971,2925.33328881,0.0096007379855,0.0082420123981,0.0113007712232,160.804079888,161.129311695,161.891067187,1911.34674775,0.00896025355635
4042682,1231.2424518,619.472571527,1870.85636697,0.0124097286165,0.0103505495213,0.0149515124806,132.48393416,132.792395731,133.538289339,682.473625019,0.0119370021997
4042785,1204.91994382,519.905497975,2509.29253327,0.00919955091528,0.00780803812212,0.0110039508157,156.799141517,156.72802261,158.22757869,565.137340878,0.00907403690066
4043106,366.1392924,150.559905066,1358.33908728,0.013580924654,0.0105719505904,0.0173583747456,115.084448989,113.934450784,119.139597251,205.006599908,0.0114824990525
4043271,872.809033915,329.158880903,2297.88334906,0.00764774708084,0.00566111889895,0.010254431415,137.601367376,138.716155459,139.780453327,332.838291624,0.00745963391799
4044276,3.18884114559,2.2331841608,5.45009705135,0.0393823632098,0.0318059266392,0.046982477381,140.954933848,141.006130323,141.628006018,1.9971640916,0.0472945543688
4044403,266.332442518,0.47656501595,1965.30237465,0.0177009660009,0.00739518902999,0.205378757061,20.4153973744,20.036476549,22.5595478124,0.355032608915,0.371852938015
4044592,2328.54099294,1537.41852693,3005.42854761,0.0076554489913,0.00665887343911,0.00882177284849,167.854646274,169.780206883,170.033696703,2626.33556507,0.00717596998713
4044798,1630.40733904,910.256519217,2270.34745703,0.00862558618878,0.00690051046743,0.0106621920918,171.297810756,174.13340292,176.522235076,2293.96284128,0.00641907812189
4046216,1088.4628371,359.348355323,2309.77651247,0.0104864131035,0.00808162654735,0.0137120564872,120.502944856,117.671798424,122.596190566,426.415469372,0.0091954832625
4046372,1946.38319103,1000.52874369,2861.59662209,0.00745692825323,0.0062039778707,0.00905176790223,141.864464346,143.635538208,144.387315143,1440.80592188,0.00704559215908
4047065,916.314301286,373.638256309,2263.32001292,0.0115806184839,0.00968574967592,0.0141539466933,103.721681354,104.907237223,106.778626019,422.361284734,0.0108251305455
4047354,1011.18034196,363.170498126,2409.13846114,0.0202467689469,0.016122436029,0.0248684650657,96.8177812429,98.1098926542,99.9208682932,563.874828464,0.0160799104885
4047411,1618.4135636,805.865218333,2676.52369493,0.0103579330216,0.0090337131884,0.011936305029,147.663374255,145.931535382,151.343180257,804.500277969,0.010356903749
4047466,1924.01193863,1041.57246989,2891.10027886,0.0149663189816,0.0129158558511,0.0175442407931,140.937274882,141.160466691,142.557753405,1618.09738202,0.0136723237678
4047714,1634.84515428,788.444773847,2705.49047784,0.0081548349315,0.0069138914409,0.00956509343792,158.04155233,158.192446534,160.113823389,650.616214948,0.00940670776983
4047963,1348.32008981,537.226376518,2606.10721353,0.00848795718058,0.00711666824637,0.0100806933947,179.67722643,177.461686369,181.582701491,501.959401539,0.00783282100474
4047985,1423.35717614,637.874551533,2632.99308618,0.0105624286701,0.00887686238892,0.0126396553982,123.688132271,124.200478618,124.68680043,701.161377651,0.0105463015259
4048330,968.971910361,366.639768097,2357.13789016,0.00694444839496,0.00565120755283,0.0087105667408,159.538129014,160.157883145,161.548719776,364.450832709,0.00631539290885
4048660,449.264339253,168.104619222,1579.17218506,0.0116699131967,0.00933879051265,0.0147257188405,141.352626612,139.207002058,143.502026122,248.088751433,0.009175722177
4050019,1195.15140407,438.575495532,2468.67310145,0.00925657659893,0.00757530310898,0.0113539460731,120.842749028,120.277116421,121.590949154,307.651424547,0.010632114111
4050571,1981.70041266,1114.99732475,2870.85395304,0.00775652647561,0.0068883648464,0.00875192340118,168.720898958,166.606393215,170.718558146,1567.25139663,0.00747257153769
4052296,1569.93343997,697.379219498,2691.7352799,0.0113467866292,0.00938145460982,0.0138123100668,131.401780021,129.954073791,132.83243321,598.942033012,0.010953233837
4052870,1790.10640149,984.201983557,2792.08592164,0.0167195293615,0.0148781708704,0.0189338213956,130.724154766,128.97949156,131.692220027,1575.003979,0.0162777097065
4053294,1320.37763711,520.058201206,2561.12709463,0.0114011287726,0.00944474202764,0.013841396275,123.031569836,122.283225611,123.44354117,472.881240337,0.0111606818157
4053521,1645.23360586,741.500669186,2719.68314394,0.00339069599339,0.00270073101832,0.0043649824859,144.248519062,147.205069037,148.497390753,744.475438788,0.00319746392282
4053586,763.051652126,277.14289529,2114.28978926,0.0147884270163,0.012302504324,0.0178359985443,131.899882865,131.593459115,133.248398765,330.328371096,0.0140120890203
4053666,619.022212302,228.630394486,1640.56600091,0.00579505003289,0.00435945751603,0.00770501893072,148.680626335,148.405064977,151.45061192,329.117385178,0.00491493019962
4053904,748.821262135,282.231553528,2120.35410434,0.0095546032636,0.00801301748186,0.0114300689976,169.156142815,168.397782402,169.610466365,282.759976917,0.00988525177641
4054084,1334.41096276,537.606424017,2576.14420216,0.00621419634264,0.00520990391974,0.00749338675072,187.319562762,187.157293299,190.063232588,473.83740122,0.00607799625633
4054355,73.6246959624,5.06874569538,1217.73703368,0.00966355464774,0.00205454020375,0.0502972424598,9.59727820471,9.20798073422,10.306111642,1238.39872255,0.00015827318467
4054914,1543.554961,690.824517176,2707.40947548,0.00580781380551,0.00466212461624,0.00734130984123,144.077448933,142.476340376,145.531635031,764.79001936,0.00534436049107
4054992,1684.3781174,838.92506544,2719.20811458,0.00963057790808,0.00824670251764,0.0113644594691,153.590709388,151.238369524,154.290357913,958.975409613,0.00908735920968
4055657,577.17444276,222.681473168,1749.07521162,0.0112460961329,0.00938189140506,0.0135946912186,123.847966306,124.008009882,127.506207731,235.888634048,0.0114925976807
4055950,1022.1183926,410.320554905,2273.96635717,0.0132156195813,0.0111884530351,0.015709472471,103.744512851,96.2910834069,104.492532032,369.483041149,0.0136407123541
4056004,238.880007976,98.1561045502,1069.97030653,0.0111777142107,0.00881278302403,0.0144645599687,141.275229542,140.256824649,142.517856231,98.7643546522,0.0126263067799
4056588,1789.56932508,905.201046937,2798.17037604,0.00846728201811,0.00727104541083,0.00997352193985,302.543090036,305.657158302,307.331631975,997.044662651,0.00774922552903
4056602,280.64579389,94.0818028527,1339.03637913,0.0146745623237,0.0112103521224,0.0199672047255,93.8269418796,94.0072094565,97.4966903046,116.651350053,0.0143523889435
4056692,1174.65183118,469.24189937,2469.85938023,0.0104561559146,0.00851142055599,0.0130110391892,132.299109655,132.454764405,134.750073076,562.349694114,0.00932780589359
4056732,1650.02031483,979.204467459,2282.33282922,0.007134994473,0.00579973747506,0.00886278323103,131.966689351,129.462457337,132.876922143,2065.71085153,0.00606459997135
4057259,1081.653276,346.097214581,2469.75148239,0.00248562963611,0.00187139533978,0.00343235838888,163.701355143,163.919470054,166.044673938,465.255178219,0.00236416314904
4057587,1997.53309044,1095.17888041,2903.52604404,0.00914575784957,0.00754528147915,0.0112058435721,131.069682384,128.610252671,132.377445154,2440.22056302,0.00771073174096
4057760,699.614740444,246.345087255,2104.40653177,0.0148306721985,0.0119330090219,0.0186138780083,105.169641733,104.527108841,106.115041414,285.678095352,0.0140680785805
4058251,1037.80616245,367.028690174,2371.82484942,0.0117233352709,0.00915449085339,0.0153510690054,122.905812761,122.592007737,126.534591023,517.138166659,0.0105890584235
4058836,711.862221426,264.149318994,1921.4123189,0.0150326177119,0.0129178753401,0.0173725253527,147.448889131,146.706877713,150.555893226,285.357603314,0.0130182985321
4058939,1236.90700926,517.547708657,2457.0205845,0.00968656092065,0.00827973890157,0.011629446008,135.795735738,138.263485258,139.340636691,477.926378484,0.0100595654262
4059470,1132.38457154,433.457596077,2489.82047356,0.00563617786271,0.00429129704128,0.00772873702568,130.446100912,128.556622189,130.841770707,469.376057803,0.00530869670613
4060187,1354.489182,543.302508727,2624.62795495,0.00670454641567,0.00541853448771,0.00838312974547,148.891294622,150.104529475,151.674714323,401.263970534,0.00653355443559
4060475,1933.48262004,1129.86349871,2886.56906082,0.00909263231845,0.00798995150549,0.0105196593384,165.517160415,165.021339943,165.874176673,1315.926938,0.0089806199797
4060622,1450.41352911,636.897074516,2582.49190434,0.01448243001,0.0122232050009,0.0174266896467,117.945415131,117.293704297,118.605123235,638.345098318,0.0139435170161
4062140,330.24094025,151.982939123,1362.83395683,0.0159306270335,0.01370329072,0.018504103122,141.218934378,139.990324629,143.9808799,140.642047522,0.0162915188291
4062412,1741.01003854,791.378637026,2754.75865767,0.00553298578144,0.00447611755135,0.00686329856323,175.511378376,173.360001748,177.308453657,968.41639261,0.00536947955896
4062848,766.000315338,308.825856883,2038.77855759,0.011449886526,0.00994418991214,0.0133224920013,144.236384702,144.280814947,145.461817669,325.937619493,0.0113482936043
4062893,1737.10866988,907.913575092,2763.68872579,0.00654460735607,0.00526959765538,0.0081547127876,124.731651533,125.950753466,126.232320299,1282.76066222,0.00599971282745
4063470,1718.63309466,828.004739007,2740.7530138,0.00999558739407,0.00849453042706,0.0120503249608,153.343541688,153.385183994,153.801945012,1143.79482186,0.00938121507872
4063529,667.227373339,267.044736802,1983.67991188,0.0146358291138,0.0125614210849,0.0171302380477,133.83840945,133.301242085,135.6640461,216.987791274,0.0156583138868
4064908,1956.57554051,980.634093381,2892.89354628,0.0064898728325,0.00525780158538,0.00814589271904,141.294900522,140.196296626,141.878120464,1631.88859783,0.00573182069591
4065229,67.8652428487,37.4159914707,138.884275033,0.0141190666601,0.0119316123433,0.0168229385314,150.534749687,158.589336241,159.301548407,50.8340031218,0.0135437652041
4065339,51.320570175,19.5543537049,177.622821434,0.031713888561,0.0241326654309,0.0458621460629,35.38564973,36.308802168,36.9675322069,30.3964612423,0.0328295668095
4065533,1221.80078406,515.585186788,2535.13746589,0.00994423132107,0.00849816932919,0.011811033663,137.063436784,137.17510526,138.848351209,432.671654345,0.00958654334202
4065871,1965.59368499,1098.57633934,2843.3245458,0.00954882516174,0.00815604061189,0.011230830892,129.773991107,127.624830023,131.015111141,1646.72838302,0.00908639614222
4066853,1710.56172574,822.432294913,2758.44187637,0.00655345577059,0.00558634689739,0.00779469711155,173.837846051,172.553098174,175.544470627,1330.15131277,0.00588597552949
4066946,1335.3230412,624.207643163,2179.48661235,0.00740316712306,0.0061504902749,0.00893132912271,136.943988612,136.954955338,137.815555455,745.601992593,0.0072332408075
4066952,73.3077381974,21.2488875486,722.414722829,0.0180711438813,0.00870970942593,0.0303291340779,102.45297501,97.8417492691,105.884663281,374.963520913,0.00635302143683
4067038,2174.96654585,1300.86007625,2958.64514018,0.00952073811137,0.00802719351045,0.0113880819939,152.677822432,154.355315342,155.033320507,2832.87359756,0.00810461216733
4067117,1172.29320202,441.921545462,2472.18343352,0.0106760896319,0.008926346389,0.0128868396843,139.454939533,139.707702954,141.042817917,355.016042167,0.0114584160596
4067187,1760.69549623,856.503270597,2817.95209982,0.00682926659078,0.00577997480849,0.008103233794,174.219877851,174.069803517,174.74569482,1090.51311551,0.00645326486804
4068480,1202.43649702,468.144864763,2451.55808474,0.0137098992077,0.0106919925607,0.0179777626258,89.8709306404,87.1580805631,91.1126885356,665.655465404,0.0126552880045
4068560,747.082067431,275.460318646,2149.47403294,0.0100707441741,0.00843048443084,0.0122682370459,149.438939655,148.064068574,149.504828212,243.730576573,0.010609863906
4068579,1269.47096273,532.227966389,2501.74329047,0.0120326033213,0.0103935938398,0.0140208816932,138.503899356,139.892738718,142.883433264,498.718456312,0.012084639908
4069419,298.416906419,115.279902028,1300.20368347,0.0134487108237,0.0103956348683,0.0171248061756,102.078415022,100.906551407,102.393340707,131.659729842,0.0140715296185
4069472,971.024584883,345.697680842,2395.3049471,0.00378849112529,0.00275452766819,0.00529435359233,147.682900941,148.247811975,149.469163526,335.991819456,0.00389257501465
4069618,1490.61865045,673.36902655,2709.86664945,0.00624077794303,0.00513416637935,0.00751477303863,188.246551406,186.922675866,189.302068592,719.58625491,0.00583876580004
4069679,952.877458026,307.433056882,2372.26013639,0.0088200747439,0.00765138721508,0.0103461492162,188.128501269,187.823252829,189.929920351,226.317844984,0.00998969363943
4069708,1368.6135634,674.028763588,2157.49664548,0.00769385281214,0.00602938071268,0.00972277866643,128.665877756,127.29391666,129.911071221,905.354724588,0.00657467783389
4069975,321.902077216,142.14863593,1301.91787283,0.00913617703119,0.00756488855661,0.0113393709459,262.657316457,264.190815335,266.900125382,175.973963456,0.00912445122698
4070112,813.247438765,277.384998003,2199.38927153,0.0104185794922,0.00848140692519,0.013135301565,125.991507486,123.608894877,127.407248767,370.640122462,0.00961466939073
4070116,917.193954772,360.46748763,2319.54826556,0.00869738908695,0.0073525134425,0.0103538468282,139.63508157,140.235007635,142.876108587,321.700887567,0.00907009251362
4070198,1374.81695072,525.297295109,2576.04448017,0.0100173447892,0.00826119876905,0.0120395950772,150.904890353,147.805233004,151.329455961,530.78313433,0.0091933841629
4070558,1094.47207701,439.476373599,1823.26852558,0.00300632760231,0.00205830989329,0.00456515912252,66.0628400749,63.8387747724,66.6562671686,937.169044519,0.00214528530372
4070665,1581.28141533,1028.95277739,2019.21214902,0.00585802785615,0.00491591146119,0.00713962586224,160.357061648,161.731810732,163.597560239,1897.33097986,0.00518453745073
4070871,1228.68819732,526.826234185,2466.74634732,0.00929566312952,0.0077926165495,0.0112090930307,144.443039385,147.903370403,148.762427683,371.257064054,0.00994494919291
4071338,1432.50603718,578.70945474,2588.20752078,0.0114359118091,0.0093343707712,0.0138825914523,97.6262020839,95.7997547303,98.467764601,608.342853174,0.0112364956345
4071505,2464.35314192,1629.70443894,3088.15013614,0.00465662301279,0.00390977713447,0.00562939850281,202.635144136,203.012931254,205.428607582,2952.45977554,0.00383930786875
4071510,599.351996859,231.849476049,2097.92754459,0.0119289198313,0.0103396449224,0.0137230825037,145.475272928,145.579126072,146.936758287,244.613810631,0.0112921515586
4071793,1087.50475834,434.460291597,2389.56890867,0.0106805529917,0.00900858277461,0.0127567043435,129.801844236,128.251372468,132.033747658,332.226603063,0.0114768191398
4071805,1674.46303987,822.885773099,2678.55224455,0.00975896322304,0.00845967031494,0.0113948001535,161.902848291,159.337647619,163.46999289,838.667877832,0.00920945990125
4072042,859.964424942,339.68209774,2188.41020019,0.0103965016045,0.00901875610613,0.0119620928186,181.621126675,180.509651423,183.71313124,413.3787525,0.00870652158498
4072331,1202.46533896,557.041278402,2070.98946552,0.0163673166463,0.0145169355551,0.0185928562435,120.004429649,120.714820861,122.434894358,582.224266256,0.015660285966
4072463,1347.36391389,592.892854142,2534.62586415,0.0113255152023,0.00914455658211,0.0142808444052,102.822471698,105.384541722,106.904054548,739.715951111,0.0102579102584
4072485,1076.9356886,367.768675483,2395.48129516,0.0165951656735,0.0143465682557,0.0194229746161,127.29287326,125.237284418,128.179910028,317.20035578,0.0166277306902
4073201,1284.72261817,544.429778595,2515.70634527,0.0142494567458,0.0122870762101,0.016549698592,131.399639031,132.249620568,133.108737819,462.673758869,0.013919528199
4073693,550.312608913,220.551276386,1755.89647741,0.0117205700317,0.00981890991496,0.0141399268255,130.73705763,130.097994391,132.149517771,209.68340611,0.0114645029349
4073807,1994.1555065,1028.49912803,2885.75051032,0.00830970037606,0.0071301157936,0.00979495307818,175.006400427,172.673795414,175.322430628,1075.95879379,0.00849976040295
4074179,1769.08536732,952.885075637,2764.95984951,0.00815143165641,0.00712343826423,0.00928091904675,173.677002536,172.579932578,176.271793398,1272.3204526,0.00775173969079
4074706,715.721809625,240.133643236,1767.93041777,0.0131307549539,0.0109291524912,0.015831398559,134.775801839,134.177746313,137.609277501,259.735218786,0.0118684500303
4074742,1526.6263266,724.812192709,2679.21837173,0.0119064112559,0.0103581534314,0.0138286632369,284.921935331,286.232187587,287.232162085,809.100698657,0.0112722771029
4075208,232.032441965,97.1646139102,856.884425193,0.0100996678787,0.0080498071121,0.0127942264775,142.324020572,145.113050732,146.604085343,102.536188715,0.0108125275791
4075681,1031.09444995,404.698270953,2322.42333328,0.0102371998052,0.00796195478166,0.0134748244829,134.87630021,130.354401791,136.649478547,443.225270899,0.00856105843726
4077277,605.527759157,219.24919147,2062.11205125,0.0217253845307,0.017780164828,0.0271855601567,113.128080064,106.704676616,113.425800723,225.205549308,0.0227961692683
4077490,160.337473014,69.7155034115,632.802078392,0.00965644721613,0.00705554307565,0.0131683523333,151.149983265,149.543864671,152.249519186,140.350757472,0.00789763338114
4077969,658.741429461,245.973685351,1977.60950401,0.00987695112926,0.0082145946575,0.0119660924566,136.487483299,136.923661113,138.965731057,291.582350533,0.00926206242241
4078260,1496.94773973,712.419326693,2646.07872763,0.00825684389317,0.00709613568292,0.00967591876695,162.87396708,162.94827959,163.998532098,820.318927015,0.00801313912631
4078292,34.114170676,22.6672246054,56.7867904805,0.0307672515267,0.027176163673,0.0350951595653,131.484676384,129.421267348,132.227830993,27.2164544261,0.0309316604313
4078824,961.299049165,385.347259999,2255.88126119,0.00892076992625,0.00770654633722,0.0104260467401,145.375974718,145.581928218,147.363701286,336.403238396,0.00924421149252
4080109,1169.32470061,515.109584377,2373.07722614,0.016509337648,0.0145886571807,0.0188177560829,106.444230553,106.698781509,108.898068714,656.513050869,0.016368029556
4081090,1687.05744948,797.01604461,2742.60115609,0.00405666207883,0.00308397908016,0.00548448232569,136.6058499,133.441477486,137.275530197,1163.89998984,0.0035868046436
4081319,140.538366132,57.8936955673,511.694856144,0.0229298354008,0.0186303013292,0.0282641623336,59.5868638136,57.2691797166,60.006365379,85.3961720822,0.0231697247316
4081435,1512.93068497,691.861517444,2693.06183458,0.00853294987535,0.00732113613656,0.00989260471261,171.358662337,169.135452283,172.357603571,683.640894347,0.00921672669224
4082107,938.57020958,335.743751131,2270.1777974,0.00974918086266,0.00796184012689,0.011832415373,146.714431701,146.88539444,151.24180973,512.962582203,0.00780581005123
4082195,1030.59541353,398.277894974,2395.74505692,0.00930358254498,0.00789750230771,0.010969043382,166.264647046,163.694149642,166.418168774,298.92255083,0.00909885388916
4082311,1044.63681025,420.349646104,2387.96436499,0.00936347053153,0.00781992322281,0.0113652757109,154.731702195,154.960402416,156.402131558,426.868667387,0.00845421810316
4082855,207.978735148,97.8891201463,742.244492105,0.0198116049682,0.0166506413281,0.0234551300532,113.845384434,115.671066218,116.833620017,86.8979616457,0.0220329031932
4082897,1692.69079839,811.099830166,2839.92109611,0.00798369703031,0.00697445172643,0.00918494161394,187.899026949,191.521517414,193.091859933,1084.04819875,0.00813893334399
