DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub
3816398,0.0,0.0,0.0,0.0,0.0,0.0
3816536,0.0,0.0,0.0,0.0,0.0,0.0
3816663,0.0,0.0,0.0,0.0,0.0,0.0
3817717,0.0,0.0,0.0,0.0,0.0,0.0
3818172,0.0,0.0,0.0,0.0,0.0,0.0
3818534,0.0,0.0,0.0,0.0,0.0,0.0
3818589,0.0,0.0,0.0,0.0,0.0,0.0
3818717,0.0,0.0,0.0,0.0,0.0,0.0
3818837,0.0,0.0,0.0,0.0,0.0,0.0
3819076,0.0,0.0,0.0,0.0,0.0,0.0
3819461,0.0,0.0,0.0,0.0,0.0,0.0
3819862,0.0,0.0,0.0,0.0,0.0,0.0
3819875,0.0,0.0,0.0,0.0,0.0,0.0
3820158,0.0,0.0,0.0,0.0,0.0,0.0
3820437,0.0,0.0,0.0,0.0,0.0,0.0
3820793,0.0,0.0,0.0,0.0,0.0,0.0
3821073,0.0,0.0,0.0,0.0,0.0,0.0
3821460,0.0,0.0,0.0,0.0,0.0,0.0
3821843,0.0,0.0,0.0,0.0,0.0,0.0
3822148,0.0,0.0,0.0,0.0,0.0,0.0
3822257,0.0,0.0,0.0,0.0,0.0,0.0
3822396,0.0,0.0,0.0,0.0,0.0,0.0
3823660,0.0,0.0,0.0,0.0,0.0,0.0
3824821,0.0,0.0,0.0,0.0,0.0,0.0
3825101,0.0,0.0,0.0,0.0,0.0,0.0
3825218,0.0,0.0,0.0,0.0,0.0,0.0
3825504,0.0,0.0,0.0,0.0,0.0,0.0
3825681,0.0,0.0,0.0,0.0,0.0,0.0
3825807,0.0,0.0,0.0,0.0,0.0,0.0
3825856,0.0,0.0,0.0,0.0,0.0,0.0
3826260,0.0,0.0,0.0,0.0,0.0,0.0
3826601,0.0,0.0,0.0,0.0,0.0,0.0
3826946,0.0,0.0,0.0,0.0,0.0,0.0
3827208,0.0,0.0,0.0,0.0,0.0,0.0
3827761,0.0,0.0,0.0,0.0,0.0,0.0
3827861,0.0,0.0,0.0,0.0,0.0,0.0
3828384,0.0,0.0,0.0,0.0,0.0,0.0
3828647,0.0,0.0,0.0,0.0,0.0,0.0
3828664,0.0,0.0,0.0,0.0,0.0,0.0
3828710,0.0,0.0,0.0,0.0,0.0,0.0
3828747,0.0,0.0,0.0,0.0,0.0,0.0
3828872,0.0,0.0,0.0,0.0,0.0,0.0
3829283,0.0,0.0,0.0,0.0,0.0,0.0
3829976,0.0,0.0,0.0,0.0,0.0,0.0
3829979,0.0,0.0,0.0,0.0,0.0,0.0
3830418,0.0,0.0,0.0,0.0,0.0,0.0
3830695,0.0,0.0,0.0,0.0,0.0,0.0
3830735,0.0,0.0,0.0,0.0,0.0,0.0
3831587,0.0,0.0,0.0,0.0,0.0,0.0
3831725,0.0,0.0,0.0,0.0,0.0,0.0
3832226,722.098684438,196.190865826,2108.39390962,0.0423104183421,0.0294607591444,0.0644219487958
3833291,0.0,0.0,0.0,0.0,0.0,0.0
3833525,0.0,0.0,0.0,0.0,0.0,0.0
3833673,0.0,0.0,0.0,0.0,0.0,0.0
3834061,0.0,0.0,0.0,0.0,0.0,0.0
3834404,0.0,0.0,0.0,0.0,0.0,0.0
3834636,0.0,0.0,0.0,0.0,0.0,0.0
3836073,0.0,0.0,0.0,0.0,0.0,0.0
3836293,0.0,0.0,0.0,0.0,0.0,0.0
3836359,0.0,0.0,0.0,0.0,0.0,0.0
3836452,0.0,0.0,0.0,0.0,0.0,0.0
3836692,0.0,0.0,0.0,0.0,0.0,0.0
3837023,0.0,0.0,0.0,0.0,0.0,0.0
3837378,0.0,0.0,0.0,0.0,0.0,0.0
3837441,920.262387147,235.44083053,2330.84180751,0.00947409319197,0.00663445234604,0.014138915887
3837721,0.0,0.0,0.0,0.0,0.0,0.0
3837965,0.0,0.0,0.0,0.0,0.0,0.0
3838546,0.0,0.0,0.0,0.0,0.0,0.0
3839058,0.0,0.0,0.0,0.0,0.0,0.0
3839095,0.0,0.0,0.0,0.0,0.0,0.0
3839119,0.0,0.0,0.0,0.0,0.0,0.0
3839433,0.0,0.0,0.0,0.0,0.0,0.0
3839452,0.0,0.0,0.0,0.0,0.0,0.0
3839540,0.0,0.0,0.0,0.0,0.0,0.0
3839555,0.0,0.0,0.0,0.0,0.0,0.0
3839582,0.0,0.0,0.0,0.0,0.0,0.0
3839588,0.0,0.0,0.0,0.0,0.0,0.0
3839904,0.0,0.0,0.0,0.0,0.0,0.0
3840068,0.0,0.0,0.0,0.0,0.0,0.0
3840132,1876.02927025,910.277999509,2855.39485597,0.00515935334965,0.00396977240027,0.00696525238823
3840314,0.0,0.0,0.0,0.0,0.0,0.0
3840560,0.0,0.0,0.0,0.0,0.0,0.0
3840689,0.0,0.0,0.0,0.0,0.0,0.0
3840947,0.0,0.0,0.0,0.0,0.0,0.0
3841019,0.0,0.0,0.0,0.0,0.0,0.0
3841248,0.0,0.0,0.0,0.0,0.0,0.0
3841590,0.0,0.0,0.0,0.0,0.0,0.0
3841671,0.0,0.0,0.0,0.0,0.0,0.0
3841975,0.0,0.0,0.0,0.0,0.0,0.0
3842024,0.0,0.0,0.0,0.0,0.0,0.0
3842709,0.0,0.0,0.0,0.0,0.0,0.0
3842824,0.0,0.0,0.0,0.0,0.0,0.0
3842883,0.0,0.0,0.0,0.0,0.0,0.0
3843107,0.0,0.0,0.0,0.0,0.0,0.0
3843141,0.0,0.0,0.0,0.0,0.0,0.0
3843143,0.0,0.0,0.0,0.0,0.0,0.0
3843193,0.0,0.0,0.0,0.0,0.0,0.0
3843334,0.0,0.0,0.0,0.0,0.0,0.0
3843402,0.0,0.0,0.0,0.0,0.0,0.0
3843710,0.0,0.0,0.0,0.0,0.0,0.0
3843883,0.0,0.0,0.0,0.0,0.0,0.0
3844177,0.0,0.0,0.0,0.0,0.0,0.0
3844382,0.0,0.0,0.0,0.0,0.0,0.0
3844393,0.0,0.0,0.0,0.0,0.0,0.0
3844430,0.0,0.0,0.0,0.0,0.0,0.0
3844446,0.0,0.0,0.0,0.0,0.0,0.0
3844578,0.0,0.0,0.0,0.0,0.0,0.0
3844725,0.0,0.0,0.0,0.0,0.0,0.0
3844988,0.0,0.0,0.0,0.0,0.0,0.0
3845187,0.0,0.0,0.0,0.0,0.0,0.0
3845588,0.0,0.0,0.0,0.0,0.0,0.0
3846245,0.0,0.0,0.0,0.0,0.0,0.0
3846772,0.0,0.0,0.0,0.0,0.0,0.0
3847053,0.0,0.0,0.0,0.0,0.0,0.0
3847315,0.0,0.0,0.0,0.0,0.0,0.0
3847472,0.0,0.0,0.0,0.0,0.0,0.0
3847875,0.0,0.0,0.0,0.0,0.0,0.0
3847961,0.0,0.0,0.0,0.0,0.0,0.0
3848109,0.0,0.0,0.0,0.0,0.0,0.0
3848222,0.0,0.0,0.0,0.0,0.0,0.0
3848228,0.0,0.0,0.0,0.0,0.0,0.0
3848486,0.0,0.0,0.0,0.0,0.0,0.0
3848757,0.0,0.0,0.0,0.0,0.0,0.0
3849032,0.0,0.0,0.0,0.0,0.0,0.0
3849279,0.0,0.0,0.0,0.0,0.0,0.0
3849645,0.0,0.0,0.0,0.0,0.0,0.0
3849838,0.0,0.0,0.0,0.0,0.0,0.0
3850297,0.0,0.0,0.0,0.0,0.0,0.0
3850447,0.0,0.0,0.0,0.0,0.0,0.0
3850870,0.0,0.0,0.0,0.0,0.0,0.0
3851161,0.0,0.0,0.0,0.0,0.0,0.0
3851224,0.0,0.0,0.0,0.0,0.0,0.0
3852393,0.0,0.0,0.0,0.0,0.0,0.0
3852786,0.0,0.0,0.0,0.0,0.0,0.0
3852959,0.0,0.0,0.0,0.0,0.0,0.0
3853018,0.0,0.0,0.0,0.0,0.0,0.0
3853109,0.0,0.0,0.0,0.0,0.0,0.0
3853147,0.0,0.0,0.0,0.0,0.0,0.0
3853227,0.0,0.0,0.0,0.0,0.0,0.0
3853686,0.0,0.0,0.0,0.0,0.0,0.0
3853738,0.0,0.0,0.0,0.0,0.0,0.0
3854205,0.0,0.0,0.0,0.0,0.0,0.0
3854258,0.0,0.0,0.0,0.0,0.0,0.0
3854773,0.0,0.0,0.0,0.0,0.0,0.0
3855391,0.0,0.0,0.0,0.0,0.0,0.0
3855758,0.0,0.0,0.0,0.0,0.0,0.0
3855862,0.0,0.0,0.0,0.0,0.0,0.0
3856535,0.0,0.0,0.0,0.0,0.0,0.0
3856714,3.53217280041,1.6864163058,7.05901816923,0.116198766705,0.0861259287278,0.162048749214
3856796,0.0,0.0,0.0,0.0,0.0,0.0
3857043,0.0,0.0,0.0,0.0,0.0,0.0
3857511,0.0,0.0,0.0,0.0,0.0,0.0
3858539,0.0,0.0,0.0,0.0,0.0,0.0
3858572,0.0,0.0,0.0,0.0,0.0,0.0
3858587,0.0,0.0,0.0,0.0,0.0,0.0
3858768,0.0,0.0,0.0,0.0,0.0,0.0
3859052,0.0,0.0,0.0,0.0,0.0,0.0
3859252,0.0,0.0,0.0,0.0,0.0,0.0
3859356,0.0,0.0,0.0,0.0,0.0,0.0
3859758,0.0,0.0,0.0,0.0,0.0,0.0
3860138,0.0,0.0,0.0,0.0,0.0,0.0
3860150,0.0,0.0,0.0,0.0,0.0,0.0
3860613,0.0,0.0,0.0,0.0,0.0,0.0
3861327,0.0,0.0,0.0,0.0,0.0,0.0
3862314,0.0,0.0,0.0,0.0,0.0,0.0
3862358,0.0,0.0,0.0,0.0,0.0,0.0
3862373,0.0,0.0,0.0,0.0,0.0,0.0
3862539,0.0,0.0,0.0,0.0,0.0,0.0
3862700,0.0,0.0,0.0,0.0,0.0,0.0
3862776,0.0,0.0,0.0,0.0,0.0,0.0
3862948,0.0,0.0,0.0,0.0,0.0,0.0
3862995,0.0,0.0,0.0,0.0,0.0,0.0
3863435,0.0,0.0,0.0,0.0,0.0,0.0
3864171,0.0,0.0,0.0,0.0,0.0,0.0
3864438,0.0,0.0,0.0,0.0,0.0,0.0
3864444,315.393216503,136.689088304,1282.09473557,0.0130125177994,0.0106215066064,0.01590335316
3864763,0.0,0.0,0.0,0.0,0.0,0.0
3864993,0.0,0.0,0.0,0.0,0.0,0.0
3865190,0.0,0.0,0.0,0.0,0.0,0.0
3865600,0.0,0.0,0.0,0.0,0.0,0.0
3865794,0.0,0.0,0.0,0.0,0.0,0.0
3865837,0.0,0.0,0.0,0.0,0.0,0.0
3866073,0.0,0.0,0.0,0.0,0.0,0.0
3866220,0.0,0.0,0.0,0.0,0.0,0.0
3866223,0.0,0.0,0.0,0.0,0.0,0.0
3866343,0.0,0.0,0.0,0.0,0.0,0.0
3866468,0.0,0.0,0.0,0.0,0.0,0.0
3867070,0.0,0.0,0.0,0.0,0.0,0.0
3867138,0.0,0.0,0.0,0.0,0.0,0.0
3867529,0.0,0.0,0.0,0.0,0.0,0.0
3867708,0.0,0.0,0.0,0.0,0.0,0.0
3867743,0.0,0.0,0.0,0.0,0.0,0.0
3867831,0.0,0.0,0.0,0.0,0.0,0.0
3868099,0.0,0.0,0.0,0.0,0.0,0.0
3868195,0.0,0.0,0.0,0.0,0.0,0.0
3868282,0.0,0.0,0.0,0.0,0.0,0.0
3868565,0.0,0.0,0.0,0.0,0.0,0.0
3869230,0.0,0.0,0.0,0.0,0.0,0.0
3869331,0.0,0.0,0.0,0.0,0.0,0.0
3869472,0.0,0.0,0.0,0.0,0.0,0.0
3869577,0.0,0.0,0.0,0.0,0.0,0.0
3869664,0.0,0.0,0.0,0.0,0.0,0.0
3870046,0.0,0.0,0.0,0.0,0.0,0.0
3870067,0.0,0.0,0.0,0.0,0.0,0.0
3870484,0.0,0.0,0.0,0.0,0.0,0.0
3870573,519.139160803,187.783693084,1767.68057218,0.0167103204927,0.0132454467037,0.0208055328132
3870863,0.0,0.0,0.0,0.0,0.0,0.0
3871183,0.0,0.0,0.0,0.0,0.0,0.0
3871226,0.0,0.0,0.0,0.0,0.0,0.0
3871916,0.0,0.0,0.0,0.0,0.0,0.0
3871936,0.0,0.0,0.0,0.0,0.0,0.0
3871948,0.0,0.0,0.0,0.0,0.0,0.0
3873116,0.0,0.0,0.0,0.0,0.0,0.0
3873847,0.0,0.0,0.0,0.0,0.0,0.0
3874133,0.0,0.0,0.0,0.0,0.0,0.0
3874174,0.0,0.0,0.0,0.0,0.0,0.0
3874583,0.0,0.0,0.0,0.0,0.0,0.0
3875386,0.0,0.0,0.0,0.0,0.0,0.0
3875687,0.0,0.0,0.0,0.0,0.0,0.0
3875807,0.0,0.0,0.0,0.0,0.0,0.0
3875864,0.0,0.0,0.0,0.0,0.0,0.0
3876021,0.0,0.0,0.0,0.0,0.0,0.0
3876098,0.0,0.0,0.0,0.0,0.0,0.0
3876572,0.0,0.0,0.0,0.0,0.0,0.0
3876675,0.0,0.0,0.0,0.0,0.0,0.0
3876990,0.0,0.0,0.0,0.0,0.0,0.0
3876992,0.0,0.0,0.0,0.0,0.0,0.0
3877192,0.0,0.0,0.0,0.0,0.0,0.0
3877665,0.0,0.0,0.0,0.0,0.0,0.0
3877721,0.0,0.0,0.0,0.0,0.0,0.0
3878273,0.0,0.0,0.0,0.0,0.0,0.0
3878439,0.0,0.0,0.0,0.0,0.0,0.0
3879083,0.0,0.0,0.0,0.0,0.0,0.0
3879601,0.0,0.0,0.0,0.0,0.0,0.0
3879606,0.0,0.0,0.0,0.0,0.0,0.0
3879665,0.0,0.0,0.0,0.0,0.0,0.0
3880145,0.0,0.0,0.0,0.0,0.0,0.0
3880170,0.0,0.0,0.0,0.0,0.0,0.0
3880256,0.0,0.0,0.0,0.0,0.0,0.0
3881467,0.0,0.0,0.0,0.0,0.0,0.0
3881682,0.0,0.0,0.0,0.0,0.0,0.0
3881701,0.0,0.0,0.0,0.0,0.0,0.0
3881922,0.0,0.0,0.0,0.0,0.0,0.0
3881923,0.0,0.0,0.0,0.0,0.0,0.0
3882026,0.0,0.0,0.0,0.0,0.0,0.0
3882125,0.0,0.0,0.0,0.0,0.0,0.0
3882214,0.0,0.0,0.0,0.0,0.0,0.0
3882218,0.0,0.0,0.0,0.0,0.0,0.0
3882227,0.0,0.0,0.0,0.0,0.0,0.0
3882240,0.0,0.0,0.0,0.0,0.0,0.0
3882479,0.0,0.0,0.0,0.0,0.0,0.0
3882540,0.0,0.0,0.0,0.0,0.0,0.0
3882783,0.0,0.0,0.0,0.0,0.0,0.0
3883051,0.0,0.0,0.0,0.0,0.0,0.0
3883252,0.0,0.0,0.0,0.0,0.0,0.0
3883852,0.0,0.0,0.0,0.0,0.0,0.0
3884064,0.0,0.0,0.0,0.0,0.0,0.0
3884175,0.0,0.0,0.0,0.0,0.0,0.0
3884441,0.0,0.0,0.0,0.0,0.0,0.0
3884694,0.0,0.0,0.0,0.0,0.0,0.0
3884730,0.0,0.0,0.0,0.0,0.0,0.0
3884748,0.0,0.0,0.0,0.0,0.0,0.0
3884750,0.0,0.0,0.0,0.0,0.0,0.0
3885276,0.0,0.0,0.0,0.0,0.0,0.0
3885764,0.0,0.0,0.0,0.0,0.0,0.0
3886310,0.0,0.0,0.0,0.0,0.0,0.0
3886984,0.0,0.0,0.0,0.0,0.0,0.0
3887094,0.0,0.0,0.0,0.0,0.0,0.0
3888561,0.0,0.0,0.0,0.0,0.0,0.0
3889100,0.0,0.0,0.0,0.0,0.0,0.0
3889617,119.345215749,62.7565019069,328.680272609,0.0319637571403,0.0260235648458,0.0397478756863
3889966,0.0,0.0,0.0,0.0,0.0,0.0
3890080,0.0,0.0,0.0,0.0,0.0,0.0
3890125,0.0,0.0,0.0,0.0,0.0,0.0
3890458,0.0,0.0,0.0,0.0,0.0,0.0
3891653,0.0,0.0,0.0,0.0,0.0,0.0
3891780,0.0,0.0,0.0,0.0,0.0,0.0
3891783,0.0,0.0,0.0,0.0,0.0,0.0
3891839,0.0,0.0,0.0,0.0,0.0,0.0
3891950,0.0,0.0,0.0,0.0,0.0,0.0
3892246,0.0,0.0,0.0,0.0,0.0,0.0
3892278,0.0,0.0,0.0,0.0,0.0,0.0
3892302,0.0,0.0,0.0,0.0,0.0,0.0
3892324,0.0,0.0,0.0,0.0,0.0,0.0
3892635,0.0,0.0,0.0,0.0,0.0,0.0
3893232,0.0,0.0,0.0,0.0,0.0,0.0
3893670,0.0,0.0,0.0,0.0,0.0,0.0
3893824,0.0,0.0,0.0,0.0,0.0,0.0
3894189,0.0,0.0,0.0,0.0,0.0,0.0
3894286,0.0,0.0,0.0,0.0,0.0,0.0
3894418,0.0,0.0,0.0,0.0,0.0,0.0
3895520,0.0,0.0,0.0,0.0,0.0,0.0
3896264,0.0,0.0,0.0,0.0,0.0,0.0
3896429,0.0,0.0,0.0,0.0,0.0,0.0
3896939,0.0,0.0,0.0,0.0,0.0,0.0
3897074,0.0,0.0,0.0,0.0,0.0,0.0
3897160,0.0,0.0,0.0,0.0,0.0,0.0
3897442,0.0,0.0,0.0,0.0,0.0,0.0
3897649,0.0,0.0,0.0,0.0,0.0,0.0
3897755,0.0,0.0,0.0,0.0,0.0,0.0
3898408,1383.46082946,612.636472221,2586.25332513,0.00495463872946,0.00391548994593,0.00630215608162
3898488,0.0,0.0,0.0,0.0,0.0,0.0
3898523,0.0,0.0,0.0,0.0,0.0,0.0
3898772,0.0,0.0,0.0,0.0,0.0,0.0
3899114,351.148605342,127.483443599,1449.11501125,0.0066366189505,0.0051251792164,0.00897577376285
3899492,0.0,0.0,0.0,0.0,0.0,0.0
3899495,0.0,0.0,0.0,0.0,0.0,0.0
3899751,0.0,0.0,0.0,0.0,0.0,0.0
3899923,0.0,0.0,0.0,0.0,0.0,0.0
3900048,0.0,0.0,0.0,0.0,0.0,0.0
3900099,0.0,0.0,0.0,0.0,0.0,0.0
3900305,0.0,0.0,0.0,0.0,0.0,0.0
3900618,0.0,0.0,0.0,0.0,0.0,0.0
3901204,1578.56920509,763.113121382,2713.04676446,0.0142280511183,0.0122363295196,0.0168230789408
3901239,0.0,0.0,0.0,0.0,0.0,0.0
3901480,0.0,0.0,0.0,0.0,0.0,0.0
3901571,0.0,0.0,0.0,0.0,0.0,0.0
3902019,0.0,0.0,0.0,0.0,0.0,0.0
3902468,0.0,0.0,0.0,0.0,0.0,0.0
3902668,0.0,0.0,0.0,0.0,0.0,0.0
3902722,0.0,0.0,0.0,0.0,0.0,0.0
3902732,0.0,0.0,0.0,0.0,0.0,0.0
3902901,0.0,0.0,0.0,0.0,0.0,0.0
3902909,0.0,0.0,0.0,0.0,0.0,0.0
3903121,0.0,0.0,0.0,0.0,0.0,0.0
3903508,0.0,0.0,0.0,0.0,0.0,0.0
3904200,0.0,0.0,0.0,0.0,0.0,0.0
3904549,0.0,0.0,0.0,0.0,0.0,0.0
3904575,0.0,0.0,0.0,0.0,0.0,0.0
3904818,0.0,0.0,0.0,0.0,0.0,0.0
3905089,0.0,0.0,0.0,0.0,0.0,0.0
3905131,0.0,0.0,0.0,0.0,0.0,0.0
3905362,0.0,0.0,0.0,0.0,0.0,0.0
3905404,0.0,0.0,0.0,0.0,0.0,0.0
3905651,0.0,0.0,0.0,0.0,0.0,0.0
3905973,0.0,0.0,0.0,0.0,0.0,0.0
3906383,0.0,0.0,0.0,0.0,0.0,0.0
3906503,0.0,0.0,0.0,0.0,0.0,0.0
3906657,0.0,0.0,0.0,0.0,0.0,0.0
3907357,0.0,0.0,0.0,0.0,0.0,0.0
3908148,0.0,0.0,0.0,0.0,0.0,0.0
3908151,0.0,0.0,0.0,0.0,0.0,0.0
3908160,0.0,0.0,0.0,0.0,0.0,0.0
3908879,0.0,0.0,0.0,0.0,0.0,0.0
3909101,0.0,0.0,0.0,0.0,0.0,0.0
3909346,0.0,0.0,0.0,0.0,0.0,0.0
3909370,0.0,0.0,0.0,0.0,0.0,0.0
3909577,0.0,0.0,0.0,0.0,0.0,0.0
3909975,1163.9995587,488.432411989,2429.07043768,0.00877390931887,0.00746563051026,0.0103565679032
3910084,0.0,0.0,0.0,0.0,0.0,0.0
3910146,0.0,0.0,0.0,0.0,0.0,0.0
3910473,0.0,0.0,0.0,0.0,0.0,0.0
3910644,0.0,0.0,0.0,0.0,0.0,0.0
3910837,0.0,0.0,0.0,0.0,0.0,0.0
3911176,0.0,0.0,0.0,0.0,0.0,0.0
3911193,0.0,0.0,0.0,0.0,0.0,0.0
3912031,0.0,0.0,0.0,0.0,0.0,0.0
3912069,1572.10261574,663.008934122,2712.35393188,0.00858998525276,0.00688988063232,0.0109278315391
3912362,0.0,0.0,0.0,0.0,0.0,0.0
3912822,0.0,0.0,0.0,0.0,0.0,0.0
3913101,0.0,0.0,0.0,0.0,0.0,0.0
3913866,0.0,0.0,0.0,0.0,0.0,0.0
3914211,0.0,0.0,0.0,0.0,0.0,0.0
3914253,0.0,0.0,0.0,0.0,0.0,0.0
3915225,0.0,0.0,0.0,0.0,0.0,0.0
3915491,0.0,0.0,0.0,0.0,0.0,0.0
3916393,0.0,0.0,0.0,0.0,0.0,0.0
3916601,0.0,0.0,0.0,0.0,0.0,0.0
3917520,0.0,0.0,0.0,0.0,0.0,0.0
3918474,0.0,0.0,0.0,0.0,0.0,0.0
3918643,0.0,0.0,0.0,0.0,0.0,0.0
3918668,0.0,0.0,0.0,0.0,0.0,0.0
3919277,0.0,0.0,0.0,0.0,0.0,0.0
3920272,0.0,0.0,0.0,0.0,0.0,0.0
3920512,0.0,0.0,0.0,0.0,0.0,0.0
3920780,0.0,0.0,0.0,0.0,0.0,0.0
3921679,0.0,0.0,0.0,0.0,0.0,0.0
3921928,0.0,0.0,0.0,0.0,0.0,0.0
3921978,0.0,0.0,0.0,0.0,0.0,0.0
3922126,0.0,0.0,0.0,0.0,0.0,0.0
3922387,0.0,0.0,0.0,0.0,0.0,0.0
3922585,0.0,0.0,0.0,0.0,0.0,0.0
3923134,0.0,0.0,0.0,0.0,0.0,0.0
3923202,0.0,0.0,0.0,0.0,0.0,0.0
3923317,0.0,0.0,0.0,0.0,0.0,0.0
3923964,0.0,0.0,0.0,0.0,0.0,0.0
3924077,0.0,0.0,0.0,0.0,0.0,0.0
3924315,0.0,0.0,0.0,0.0,0.0,0.0
3924342,0.0,0.0,0.0,0.0,0.0,0.0
3924460,0.0,0.0,0.0,0.0,0.0,0.0
3924499,0.0,0.0,0.0,0.0,0.0,0.0
3924656,0.0,0.0,0.0,0.0,0.0,0.0
3924967,0.0,0.0,0.0,0.0,0.0,0.0
3925045,0.0,0.0,0.0,0.0,0.0,0.0
3925117,0.0,0.0,0.0,0.0,0.0,0.0
3925196,0.0,0.0,0.0,0.0,0.0,0.0
3925818,0.0,0.0,0.0,0.0,0.0,0.0
3926085,0.0,0.0,0.0,0.0,0.0,0.0
3926101,0.0,0.0,0.0,0.0,0.0,0.0
3926381,0.0,0.0,0.0,0.0,0.0,0.0
3926449,0.0,0.0,0.0,0.0,0.0,0.0
3926646,0.0,0.0,0.0,0.0,0.0,0.0
3926678,0.0,0.0,0.0,0.0,0.0,0.0
3926683,0.0,0.0,0.0,0.0,0.0,0.0
3926779,0.0,0.0,0.0,0.0,0.0,0.0
3926809,0.0,0.0,0.0,0.0,0.0,0.0
3926895,0.0,0.0,0.0,0.0,0.0,0.0
3927241,0.0,0.0,0.0,0.0,0.0,0.0
3927428,0.0,0.0,0.0,0.0,0.0,0.0
3928057,0.0,0.0,0.0,0.0,0.0,0.0
3928645,0.0,0.0,0.0,0.0,0.0,0.0
3929656,0.0,0.0,0.0,0.0,0.0,0.0
3930052,0.0,0.0,0.0,0.0,0.0,0.0
3930143,0.0,0.0,0.0,0.0,0.0,0.0
3930389,0.0,0.0,0.0,0.0,0.0,0.0
3931087,0.0,0.0,0.0,0.0,0.0,0.0
3931288,0.0,0.0,0.0,0.0,0.0,0.0
3931571,0.0,0.0,0.0,0.0,0.0,0.0
3931681,0.0,0.0,0.0,0.0,0.0,0.0
3932206,0.0,0.0,0.0,0.0,0.0,0.0
3932897,0.0,0.0,0.0,0.0,0.0,0.0
3932990,0.0,0.0,0.0,0.0,0.0,0.0
3933992,0.0,0.0,0.0,0.0,0.0,0.0
3934180,1449.09108237,620.267710816,2636.77105686,0.0176450228098,0.01318584052,0.0239288668964
3934317,0.0,0.0,0.0,0.0,0.0,0.0
3934669,0.0,0.0,0.0,0.0,0.0,0.0
3934817,0.0,0.0,0.0,0.0,0.0,0.0
3935093,0.0,0.0,0.0,0.0,0.0,0.0
3935488,0.0,0.0,0.0,0.0,0.0,0.0
3935539,0.0,0.0,0.0,0.0,0.0,0.0
3935573,0.0,0.0,0.0,0.0,0.0,0.0
3935872,0.0,0.0,0.0,0.0,0.0,0.0
3935940,0.0,0.0,0.0,0.0,0.0,0.0
3936619,0.0,0.0,0.0,0.0,0.0,0.0
3936698,0.0,0.0,0.0,0.0,0.0,0.0
3937304,0.0,0.0,0.0,0.0,0.0,0.0
3937393,0.0,0.0,0.0,0.0,0.0,0.0
3937426,0.0,0.0,0.0,0.0,0.0,0.0
3937608,0.0,0.0,0.0,0.0,0.0,0.0
3937969,0.0,0.0,0.0,0.0,0.0,0.0
3938163,0.0,0.0,0.0,0.0,0.0,0.0
3938484,0.0,0.0,0.0,0.0,0.0,0.0
3938571,0.0,0.0,0.0,0.0,0.0,0.0
3938584,0.0,0.0,0.0,0.0,0.0,0.0
3938741,0.0,0.0,0.0,0.0,0.0,0.0
3939431,0.0,0.0,0.0,0.0,0.0,0.0
3939435,0.0,0.0,0.0,0.0,0.0,0.0
3939463,0.0,0.0,0.0,0.0,0.0,0.0
3939687,0.0,0.0,0.0,0.0,0.0,0.0
3939994,0.0,0.0,0.0,0.0,0.0,0.0
3940304,0.0,0.0,0.0,0.0,0.0,0.0
3940438,0.0,0.0,0.0,0.0,0.0,0.0
3940599,0.0,0.0,0.0,0.0,0.0,0.0
3940636,0.0,0.0,0.0,0.0,0.0,0.0
3940829,0.0,0.0,0.0,0.0,0.0,0.0
3941256,0.0,0.0,0.0,0.0,0.0,0.0
3941605,0.0,0.0,0.0,0.0,0.0,0.0
3941625,0.0,0.0,0.0,0.0,0.0,0.0
3942082,0.0,0.0,0.0,0.0,0.0,0.0
3942099,0.0,0.0,0.0,0.0,0.0,0.0
3942139,0.0,0.0,0.0,0.0,0.0,0.0
3942585,0.0,0.0,0.0,0.0,0.0,0.0
3942612,0.0,0.0,0.0,0.0,0.0,0.0
3942983,0.0,0.0,0.0,0.0,0.0,0.0
3943173,0.0,0.0,0.0,0.0,0.0,0.0
3943274,0.0,0.0,0.0,0.0,0.0,0.0
3943597,0.0,0.0,0.0,0.0,0.0,0.0
3943659,0.0,0.0,0.0,0.0,0.0,0.0
3943685,0.0,0.0,0.0,0.0,0.0,0.0
3943841,0.0,0.0,0.0,0.0,0.0,0.0
3943941,0.0,0.0,0.0,0.0,0.0,0.0
3943956,0.0,0.0,0.0,0.0,0.0,0.0
3944719,0.0,0.0,0.0,0.0,0.0,0.0
3944837,0.0,0.0,0.0,0.0,0.0,0.0
3945107,0.0,0.0,0.0,0.0,0.0,0.0
3945452,0.0,0.0,0.0,0.0,0.0,0.0
3945875,0.0,0.0,0.0,0.0,0.0,0.0
3946415,0.0,0.0,0.0,0.0,0.0,0.0
3946422,0.0,0.0,0.0,0.0,0.0,0.0
3946479,0.0,0.0,0.0,0.0,0.0,0.0
3947319,0.0,0.0,0.0,0.0,0.0,0.0
3948032,0.0,0.0,0.0,0.0,0.0,0.0
3948240,0.0,0.0,0.0,0.0,0.0,0.0
3948602,0.0,0.0,0.0,0.0,0.0,0.0
3949892,0.0,0.0,0.0,0.0,0.0,0.0
3950158,0.0,0.0,0.0,0.0,0.0,0.0
3950183,0.0,0.0,0.0,0.0,0.0,0.0
3950223,0.0,0.0,0.0,0.0,0.0,0.0
3950342,1715.35612783,900.370295892,2547.46530416,0.0287213418459,0.022858359834,0.0364429711967
